"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","above_below","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","forest_type","deciduous_coniferous","plantation","plot_area","aridity","Functional_group_size","body_length","body_width","min_length","max_length","av_length","min_width","max_width","av_width","control_SD","dist_SD","Article","Did.the.study.consist.of.both.temporal.and.spatial.comparisons.","Did.the.study.use.randomization.","Did.the.study.avoid.confounding.factors.","Can.study.determine.causality.","Validity","study_year","yi","vi","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda"
"136","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",337.349398,542.1686747,84.3373494,120.4819277,"SE",4,4,NA,NA,NA,50.3,10,"belowground",30,30,130,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,240.9638554,168.6746988,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,-0.474457978383052,0.11188271589206,0.334488738064617,8,0.5,0.707106781186548
"137","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",2084.33735,1349.39759,734.939759,385.5421687,"SE",4,4,NA,NA,NA,50.3,10,"belowground",30,30,370,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,771.0843374,1469.879518,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,0.434792723759559,0.205960228293028,0.453828412831356,8,0.5,0.707106781186548
"138","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",373.493976,277.1084337,NA,NA,"SE",4,4,NA,NA,NA,50.3,10,"belowground",30,30,492,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,137.873731441228,194.388214619436,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,0.298492988940148,0.129606923695755,0.360009616115674,8,0.5,0.707106781186548
"139","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",578.313253,554.2168675,NA,NA,"SE",4,4,NA,NA,NA,50.3,10,"belowground",30,30,730,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,275.747462932211,300.988203197762,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,0.0425596143436147,0.129606923695755,0.360009616115674,8,0.5,0.707106781186548
"140","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",578.313253,506.0240964,NA,216.8674699,"SE",4,4,NA,NA,NA,50.3,10,"belowground",30,30,850,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,433.7349398,300.988203197762,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,0.133531392575118,0.251392801719462,0.501390867207872,8,0.5,0.707106781186548
"141","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",927.710843,1638.554217,313.253012,433.7349398,"SE",4,4,FALSE,">0.05",NA,50.3,10,"belowground",30,30,1095,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,867.4698796,626.506024,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,-0.568849464365848,0.184085058486467,0.42905134714445,8,0.5,0.707106781186548
"142","Liu_2020a","Liu_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",713.9718956,659.0509805,126.2135922,116.5048544,"SE",4,4,FALSE,">0.05",NA,50.3,10,"belowground",30,30,1095,NA,"temperate seasonal forest","deciduous",FALSE,907,0.585286457,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,233.0097088,252.4271844,"Liu et al. 2020","Partially","Yes","Yes","Yes","Medium validity",2020,0.080042707755239,0.0624999999996493,0.249999999999299,8,0.5,0.707106781186548
"143","Peguero_2021a","Peguero_2021a_1","abundance",NA,FALSE,"arthropods","predator",NA,"drought","undisturbed vs disturbed",2.245024876,2.493781095,0.672351577,0.563187062,"SE",12,12,TRUE,"<0.05",NA,NA,NA,"belowground",-30,-30,6204,NA,"temperate seasonal forest","deciduous",FALSE,150,0.445498008,NA,NA,NA,3,175,89,NA,NA,NA,1.95093721109889,2.32909418382612,"Peguero et al. 2021","Partially","Yes","Yes","Yes","Medium validity",2021,-0.105083468994793,0.140693519026323,0.375091347575924,24,0.166666666666667,0.408248290463863
"144","Peguero_2021a","Peguero_2021a_1","abundance",NA,FALSE,"Collembola","detritivore",NA,"drought","undisturbed vs disturbed",4.071428571,3.839285714,1.353679788,1.382609978,"SE",12,12,TRUE,"<0.05",NA,NA,NA,"belowground",-30,-30,6204,NA,"temperate seasonal forest","deciduous",FALSE,150,0.445498008,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,4.78950145789538,4.68928433999013,"Peguero et al. 2021","Partially","Yes","Yes","Yes","Medium validity",2021,0.0587076007959335,0.240232398638864,0.490135082032356,24,0.166666666666667,0.408248290463863
"145","Peguero_2021a","Peguero_2021a_1","abundance",NA,FALSE,"Mesostigmata","predator",NA,"drought","undisturbed vs disturbed",2.578125,6.754261364,0.83807699,2.129048993,"SE",12,12,TRUE,"<0.001",NA,NA,NA,"belowground",-30,-30,6204,NA,"temperate seasonal forest","deciduous",FALSE,150,0.445498008,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,7.37524205535871,2.90318385466879,"Peguero et al. 2021","Partially","Yes","Yes","Yes","Medium validity",2021,-0.963111228334378,0.205032907775739,0.452805596007535,24,0.166666666666667,0.408248290463863
"146","Peguero_2021a","Peguero_2021a_1","abundance",NA,FALSE,"Oribatida","detritivore",NA,"drought","undisturbed vs disturbed",17.88194444,27.08333333,5.397922304,8.513689501,"SE",12,12,TRUE,"<0.001",NA,NA,NA,"belowground",-30,-30,6204,NA,"temperate seasonal forest","deciduous",FALSE,150,0.445498008,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,29.4922855511954,18.6989513716745,"Peguero et al. 2021","Partially","Yes","Yes","Yes","Medium validity",2021,-0.415127019145368,0.18993904796788,0.435819971969941,24,0.166666666666667,0.408248290463863
"147","Pflug_2001a","Pflug_2001a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","drought","undisturbed vs disturbed",0.88,3.27,NA,NA,NA,4,4,TRUE,"<0.05",NA,NA,0,"aboveground",-100,-75,365,NA,"temperate seasonal forest","coniferous",FALSE,NA,0.642986355,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.62696997631226,0.45800371587547,"Pflug and Wolters, 2001","Partially","Yes","Yes","Yes","Medium validity",2001,-1.31262335641905,0.129606923695755,0.360009616115674,8,0.5,0.707106781186548
"148","Riutta_2012a","Riutta_2012a_1","abundance",NA,FALSE,"Diplopoda",NA,NA,"precip_inc","undisturbed vs disturbed",0.970326409,0.863501484,0.37388724,0.18694362,"SE",5,5,NA,NA,NA,NA,0,"aboveground",121,30.25,120,NA,"temperate seasonal forest","deciduous",FALSE,9,1.190987429,"macrofauna","Diplopoda","Diplopoda",2,300,151,1.102018099,36.31568279,18.70885045,0.418018642279889,0.836037284559779,"Ruitta et al. 2012","Yes","No","Yes","Yes","Low validity",2012,0.116636902843924,0.195342368624809,0.441975529441177,10,0.4,0.632455532033676
"149","Riutta_2012a","Riutta_2012a_1","abundance",NA,FALSE,"Diplopoda",NA,NA,"precip_inc","undisturbed vs disturbed",1.379821958,1.237388724,0.240356083,0.364985163,"SE",5,5,NA,NA,NA,NA,0,"aboveground",121,30.25,120,NA,"temperate seasonal forest","deciduous",FALSE,9,1.190987429,"macrofauna","Diplopoda","Diplopoda",2,300,151,1.102018099,36.31568279,18.70885045,0.816131635246841,0.537452540393582,"Ruitta et al. 2012","Yes","No","Yes","Yes","Low validity",2012,0.108951183486149,0.117347170477798,0.342559732715038,10,0.4,0.632455532033676
"150","Riutta_2012a","Riutta_2012a_1","abundance",NA,FALSE,"Oniscidea",NA,NA,"precip_inc","undisturbed vs disturbed",1.169491525,1.025423729,0.254237288,0.355932203,"SE",5,5,NA,NA,NA,NA,0,"aboveground",121,30.25,120,NA,"temperate seasonal forest","deciduous",FALSE,9,1.190987429,"macrofauna","Isopoda","Ispoda",5,30,17.5,2.041993717,14.61078187,8.326387792,0.795888601289255,0.568491858383192,"Ruitta et al. 2012","Yes","No","Yes","Yes","Low validity",2012,0.131463139016327,0.167742552408555,0.409563856325915,10,0.4,0.632455532033676
"151","Riutta_2012a","Riutta_2012a_1","abundance",NA,FALSE,"Oniscidea",NA,NA,"precip_inc","undisturbed vs disturbed",1.245762712,0.805084746,0.0932,0.245762712,"SE",5,5,NA,NA,NA,NA,0,"aboveground",121,30.25,120,NA,"temperate seasonal forest","deciduous",FALSE,9,1.190987429,"macrofauna","Isopoda","Ispoda",5,30,17.5,2.041993717,14.61078187,8.326387792,0.549542130366703,0.20840153550298,"Ruitta et al. 2012","Yes","No","Yes","Yes","Low validity",2012,0.436555694992302,0.0987826711738014,0.314297106531068,10,0.4,0.632455532033676
"152","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Entomobryomorpha",NA,"fungivore","drought","undisturbed vs disturbed",27.91666667,46.79166667,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,23.2809286892052,14.5294739428601,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.516481242305266,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"153","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Entomobryomorpha",NA,"fungivore","drought","undisturbed vs disturbed",35.54166667,78,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,38.8084581505677,18.4979720491674,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.786003109452072,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"154","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Entomobryomorpha",NA,"fungivore","drought","undisturbed vs disturbed",29.375,67.91666667,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,33.7915527716506,15.288476311184,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.838137491037619,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"155","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","drought","undisturbed vs disturbed",32.5,46.5,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,23.1358115897615,16.91490996131,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.358212223257619,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"156","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","drought","undisturbed vs disturbed",40.8,61.7,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,30.6984854857696,21.2347177360445,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.413601849501226,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"157","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Mesostigmata",NA,"predator","drought","undisturbed vs disturbed",46,59.7,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,29.7033968152422,23.9411033298541,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.260690623909462,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"158","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"drought","undisturbed vs disturbed",72.8,122,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,60.70040890217,37.8893983133343,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.516305089530616,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"159","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"drought","undisturbed vs disturbed",83.8,194,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,96.5236010411555,43.6144447617777,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.839425151575291,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"160","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Oribatida",NA,NA,"drought","undisturbed vs disturbed",105.5,162,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,80.6021823127175,54.9084000282524,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.428885382316263,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"161","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Poduromorpha",NA,"fungivore","drought","undisturbed vs disturbed",2.916666667,6.416666667,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,3.19257615144118,1.51800474029105,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.788457360301933,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"162","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Poduromorpha",NA,"fungivore","drought","undisturbed vs disturbed",6.166666667,14.58333333,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,7.25585488760364,3.20949573642204,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.860720880436719,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"163","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Poduromorpha",NA,"fungivore","drought","undisturbed vs disturbed",6.625,14.04166667,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,6.98635170931944,3.44803933826703,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.751178728369519,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"164","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Prostigmata",NA,NA,"drought","undisturbed vs disturbed",24.5,23.6,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Prostigmata","Prostigmata",0.1,10,5.05,0.1,2,1.05,11.742046312223,12.7512398169875,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,0.0374264055191168,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"165","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Prostigmata",NA,NA,"drought","undisturbed vs disturbed",26.7,36.7,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Prostigmata","Prostigmata",0.1,10,5.05,0.1,2,1.05,18.2598771041774,13.8962491066762,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.318113189654321,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"166","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Prostigmata",NA,NA,"drought","undisturbed vs disturbed",29.4,29.7,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Prostigmata","Prostigmata",0.1,10,5.05,0.1,2,1.05,14.7770667573315,15.301487780385,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.0101523714640181,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"167","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Symphypleona",NA,"fungivore","drought","undisturbed vs disturbed",7.458333333,10.08333333,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,5.01690537891704,3.88175497812713,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.301551920030046,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"168","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Symphypleona",NA,"fungivore","drought","undisturbed vs disturbed",6,18.58333333,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,9.24603222865839,3.12275260824184,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-1.13050565226469,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"169","Santonja_2017a","Santonja_2017a_1","abundance",NA,FALSE,"Symphypleona",NA,"fungivore","drought","undisturbed vs disturbed",4.166666667,10.66666667,NA,NA,NA,24,24,NA,NA,NA,NA,0,"aboveground",-34.25,-34.25,730,NA,"temperate seasonal forest","deciduous",FALSE,300,0.733106985,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,5.30713957780449,2.16857820034143,"Santonja et al. 2017","Partially","No","Partially","Yes","Low validity",2017,-0.940007258723971,0.0216011539492925,0.146973310329775,48,0.0833333333333333,0.288675134594813
"170","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",624,563,124,112,"SE",5,5,FALSE,">0.05",NA,4.15,0,"aboveground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,280.117460753456,324.766271257151,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,0.102870740229737,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"171","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",182,272,52,47,"SE",5,5,FALSE,">0.05",NA,4.15,2,"belowground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,135.332059191723,94.7234957833358,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,-0.401795379219202,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"172","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",39.3,23.5,8.5,2.6,"SE",5,5,FALSE,">0.05",NA,4.15,8,"belowground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,11.6922918786967,20.4540295839841,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,0.514224097725102,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"173","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",0.48,0.38,0.11,0.11,"SE",5,5,NA,NA,NA,4.15,0,"aboveground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,0.189066847400202,0.249820208659347,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,0.233614851181505,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"174","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",1.27,1.91,0.47,0.38,"SE",5,5,NA,NA,NA,4.15,2,"belowground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,0.950309680353644,0.66098263541119,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,-0.408086341588038,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"175","Sohlenius_1984a","Sohlenius_1984a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",2.89,1.91,0.61,0.22,"SE",5,5,NA,NA,NA,4.15,8,"belowground",76.0416667,76.0416667,2251,NA,"boreal forest","coniferous",NA,900,1.675145857,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,0.950309680353644,1.50412583963649,"Sohlenius and Wasilewska, 1984","Partially","Yes","Yes","Yes","Medium validity",1984,0.414153260065802,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"176","Sun_2013a","Sun_2013a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",2802.21519,2602.848101,155.0632911,55.37974684,"SE",5,5,NA,NA,NA,19.6,10,"belowground",30,30,1065,NA,"temperate seasonal forest","coniferous",FALSE,2500,0.782784529,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,1295.0323282044,1458.43746557123,"Sun et al. 2013","Partially","Yes","Partially","Yes","Medium validity",2013,0.0738039747306611,0.103685538956604,0.3220023896753,10,0.4,0.632455532033676
"177","Sun_2020a","Sun_2020a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"precip_inc","undisturbed vs disturbed",710,911,71,70,"SE",4,4,TRUE,"<0.1",0.083,19.6,10,"belowground",25,25,2190,NA,"tropical rainforest","mixed",FALSE,144,1.447849639,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,140,142,"Sun et al. 2020","Partially","No","Yes","Yes","Low validity",2020,-0.249277927224597,0.0159041764216112,0.12611176163075,8,0.5,0.707106781186548
"178","Taylor_2004a","Taylor_2004a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"drought","undisturbed vs disturbed",197.5103734,307.8838174,98.75518672,98.75518672,"SE",5,5,FALSE,">0.05",NA,NA,0,"aboveground",-40,-40,49,NA,"temperate seasonal forest","coniferous",TRUE,2.1875,1.49598283,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,220.823310636605,220.823310636605,"Taylor et al. 2004","Partially","No","No","Yes","Low validity",2004,-0.443931389069701,0.35288358858106,0.594040056377564,10,0.4,0.632455532033676
"179","Taylor_2004a","Taylor_2004a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"drought","undisturbed vs disturbed",104.5643154,458.9211618,92.94605809,98.75518672,"SE",5,5,FALSE,">0.05",NA,NA,0,"aboveground",-40,-40,98,NA,"temperate seasonal forest","coniferous",TRUE,2.1875,1.49598283,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,220.823310636605,207.833704129884,"Taylor et al. 2004","Partially","No","No","Yes","Low validity",2004,-1.47907609406242,0.836430137678239,0.914565545862208,10,0.4,0.632455532033676
"180","Taylor_2004a","Taylor_2004a_1","abundance",NA,FALSE,"Nematoda",NA,NA,"drought","undisturbed vs disturbed",69.70954357,29.04564315,92.94605809,87.13692946,"SE",5,5,FALSE,">0.05",NA,NA,0,"aboveground",-40,-40,126,NA,"temperate seasonal forest","coniferous",TRUE,2.1875,1.49598283,"microfauna","Nematoda","Nematoda",0.1,5,2.55,0.003285474,0.123567244,0.063426359,194.844097623164,207.833704129884,"Taylor et al. 2004","Partially","No","No","Yes","Low validity",2004,0.875468737497352,10.777777779716,3.28295260089389,10,0.4,0.632455532033676
"181","Tsiafouli_2005a","Tsiafouli_2005a_1","abundance",NA,FALSE,"Collembola",NA,"fungivore","drought","undisturbed vs disturbed",468,974,326,772,"SD",7,7,FALSE,">0.05",NA,50.27,NA,"belowground",-100,-100,120,NA,"temperate seasonal forest","coniferous",FALSE,2.1875,0.629831625,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,772,326,"Tsiafouli et al. 2005","Partially","Yes","Partially","Yes","Medium validity",2005,-0.732943007724888,0.159064641801203,0.398829088459208,14,0.285714285714286,0.534522483824849
