"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","sampling_month","sampling_season","disturbance_type","comparison_type","disturbance_av","control_av","disturbance_av_before","control_av_before","dist_var","control_var","dist_var_before","control_var_before","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","TN","SOC","soil_moisture","total_carbon","bulk_density","available_WSC","clay","sand","silt","ph","organic_carbon","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","soil_pH","soil_type","temp_bio","precip_bio","sand_usda","silt_usda","clay_usda","temp","precip","trophic_all","temp.1","precip.1","precip_seasonality","temp_seasonality","aridity","phylum","Taxa_Class","Taxa_subclass","superorder","Taxa_order","sub_order","infraorder","Taxa_Family","Taxa_genus","Functional_group_size","body_length","body_width","min_length","max_length","av_length","min_width","max_width","av_width"
"298","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","richness","FALSE","Collembola","","fungivore","berlese funnel","January","Winter","precip_inc","undisturbed vs disturbed","15","11","","","","","","","","7","7","","","","50.27","","138.41035120000001","138.41035120000001","120","","","","34.6","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","745.3","10.9","5.5","sandy clay","12","541","10","50","50","10.9","745.3","fungivore","12","54.1","30","6897","0.629831625128511","Arthropoda","Entognatha","Collembola","","","","","","","mesofauna","Collembola","Collembola","0.5","7","3.75","0.147379272851317","1.98289123557394","1.06513525421263"
"299","Tsiafouli_2005a","Tsiafouli_2005a_1","abundance","","FALSE","Oribatida","","","berlese funnel","January","Winter","precip_inc","undisturbed vs disturbed","1689","1497","","","703","1273","","","SD","7","7","TRUE","<0.05","","50.27","","138.41035120000001","138.41035120000001","120","","","","34.6","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","745.3","10.9","5.5","sandy clay","12","541","10","50","50","10.9","745.3","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","Acari","Acariformes","Oribatida","","","","","mesofauna","Oribatida","Acari","0.2","1.8","1","0.0976920658145729","2.1339668268851","1.11582944634984"
"300","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","shannon wiener","FALSE","Oribatida","","","berlese funnel","January","Winter","precip_inc","undisturbed vs disturbed","2.22","2.02","","","","","","","","7","7","","","","50.27","","138.41035120000001","138.41035120000001","120","","","","34.6","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","745.3","10.9","5.5","sandy clay","12","541","10","50","50","10.9","745.3","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","Acari","Acariformes","Oribatida","","","","","mesofauna","Oribatida","Acari","0.2","1.8","1","0.0976920658145729","2.1339668268851","1.11582944634984"
"301","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","simpsons index","FALSE","Oribatida","","","berlese funnel","January","Winter","precip_inc","undisturbed vs disturbed","1.6","1.29","","","","","","","","7","7","","","","50.27","","138.41035120000001","138.41035120000001","120","","","","34.6","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","745.3","10.9","5.5","sandy clay","12","541","10","50","50","10.9","745.3","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","Acari","Acariformes","Oribatida","","","","","mesofauna","Oribatida","Acari","0.2","1.8","1","0.0976920658145729","2.1339668268851","1.11582944634984"
"302","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","richness","FALSE","Oribatida","","","berlese funnel","January","Winter","precip_inc","undisturbed vs disturbed","29","15","","","","","","","","7","7","","","","50.27","","138.41035120000001","138.41035120000001","120","","","","34.6","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","745.3","10.9","5.5","sandy clay","12","541","10","50","50","10.9","745.3","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","Acari","Acariformes","Oribatida","","","","","mesofauna","Oribatida","Acari","0.2","1.8","1","0.0976920658145729","2.1339668268851","1.11582944634984"
"303","Tsiafouli_2018a","Tsiafouli_2018a_1","abundance","","FALSE","Acari","","","berlese funnel","November","Autumn","drought","undisturbed vs disturbed","8.25","6.125","","","2.4375","1.90625","","","SE","6","6","FALSE",">0.07","","","","100","18.2","335","","","","","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","739","10.9","5.5","sandy clay","12","541","10","50","50","10.9","739","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"304","Tsiafouli_2018a","Tsiafouli_2018a_1","abundance","","FALSE","Acari","","","berlese funnel","November","Autumn","drought","undisturbed vs disturbed","1.09375","2.78125","","","0.4375","0.71875","","","SE","6","6","FALSE",">0.08","","","","100","18.2","335","","","","","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","739","10.9","5.5","sandy clay","12","541","10","50","50","10.9","739","","12","54.1","30","6897","0.629831625128511","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"305","Tsiafouli_2018a","Tsiafouli_2018a_1","abundance","","FALSE","Collembola","","fungivore","berlese funnel","November","Autumn","drought","undisturbed vs disturbed","1.589775561","1.091022444","","","0.82294264299999997","0.32418952600000001","","","SE","6","6","FALSE",">0.05","","","","100","18.2","270","","","","","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","739","10.9","5.5","sandy clay","12","541","10","50","50","10.9","739","fungivore","12","54.1","30","6897","0.629831625128511","Arthropoda","Entognatha","Collembola","","","","","","","mesofauna","Collembola","Collembola","0.5","7","3.75","0.147379272851317","1.98289123557394","1.06513525421263"
"306","Tsiafouli_2018a","Tsiafouli_2018a_1","abundance","","FALSE","Collembola","","fungivore","berlese funnel","November","Autumn","drought","undisturbed vs disturbed","0.056109726","0.130922693","","","3.1199999999999999E-2","0.105985037","","","SE","6","6","FALSE",">0.06","","","","100","18.2","335","","","","","5.655","1.3","5","20","42","38","5.1","1.45","40.43333333","23.56666667","temperate seasonal forest","coniferous","FALSE","2.1875","739","10.9","5.5","sandy clay","12","541","10","50","50","10.9","739","fungivore","12","54.1","30","6897","0.629831625128511","Arthropoda","Entognatha","Collembola","","","","","","","mesofauna","Collembola","Collembola","0.5","7","3.75","0.147379272851317","1.98289123557394","1.06513525421263"
"307","Wang_2021a","Wang_2021a_1","alpha diversity","shannon wiener","FALSE","Nematoda","","","sucrose centrifugation","July","Summer","drought","undisturbed vs disturbed","2.93","3.21","","","0.17","7.0000000000000007E-2","","","SE","3","3","TRUE","<0.05","","","","30","30","3590","","2.7","48.3","65.260000000000005","6.336","1.28","1","22","39","39","6.6","1.65","42.4","128.1","temperate seasonal forest","coniferous","FALSE","2500","740","3.6","4.78","","2.5","687","","","","3.6","740","","2.5","68.7","92","12754","0.782784529307023","Nematoda","","","","","","","","","microfauna","Nematoda","Nematoda","0.1","5","2.55","0.00328547438643668","0.123567243790847","0.0634263590886418"
"308","Wang_2021a","Wang_2021a_1","abundance","","FALSE","Nematoda","","","sucrose centrifugation","July","Summer","drought","undisturbed vs disturbed","389.3129771","485.4961832","","","52.671755730000001","34.351145039999999","","","SE","3","3","TRUE","<0.05","","","","30","30","3590","","2.7","48.3","65.260000000000005","6.336","1.28","1","22","39","39","6.6","1.65","42.4","128.1","temperate seasonal forest","coniferous","FALSE","2500","740","3.6","4.78","","2.5","687","","","","3.6","740","","2.5","68.7","92","12754","0.782784529307023","Nematoda","","","","","","","","","microfauna","Nematoda","Nematoda","0.1","5","2.55","0.00328547438643668","0.123567243790847","0.0634263590886418"
"309","Wang_2021a","Wang_2021a_1","alpha diversity","","FALSE","Nematoda","","","sucrose centrifugation","July","Summer","drought","undisturbed vs disturbed","24.59770115","20.91954023","","","1.6091954020000001","4.1379310340000002","","","SE","3","3","FALSE",">0.05","","","","30","30","3590","","2.7","48.3","65.260000000000005","6.336","1.28","1","22","39","39","6.6","1.65","42.4","128.1","temperate seasonal forest","coniferous","FALSE","2500","740","3.6","4.78","","2.5","687","","","","3.6","740","","2.5","68.7","92","12754","0.782784529307023","Nematoda","","","","","","","","","microfauna","Nematoda","Nematoda","0.1","5","2.55","0.00328547438643668","0.123567243790847","0.0634263590886418"
"310","Williams_2014a","Williams_2014a_1","abundance","","FALSE","Acari","","","tullgren funnel","","","drought","undisturbed vs disturbed","228","134","","","28","13","","","SE","30","30","","","","19.600000000000001","4","33","33","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"311","Williams_2014a","Williams_2014a_1","evenness","","FALSE","Coleoptera","","","pitfall traps","","","drought","undisturbed vs disturbed","0.918","0.837","","","0.1","0.03","","","SE","30","30","","","","78.5","","33","33","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Insecta","","","Coleoptera","","","","","macrofauna","Coleoptera","Coleoptera","1","100","50.5","1.89742942276603","34.2438982065363","18.0706638146512"
"312","Williams_2014a","Williams_2014a_1","alpha diversity","richness","FALSE","Coleoptera","","","pitfall traps","","","drought","undisturbed vs disturbed","6.2","6.8","","","0.2","0.1","","","SE","30","30","","","","78.5","","33","33","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Insecta","","","Coleoptera","","","","","macrofauna","Coleoptera","Coleoptera","1","100","50.5","1.89742942276603","34.2438982065363","18.0706638146512"
"313","Williams_2014a","Williams_2014a_1","abundance","","FALSE","Acari","","","tullgren funnel","","","precip_inc","undisturbed vs disturbed","156","134","","","35","13","","","SE","30","30","","","","19.600000000000001","4","133","133","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"314","Williams_2014a","Williams_2014a_1","evenness","","FALSE","Coleoptera","","","pitfall traps","","","precip_inc","undisturbed vs disturbed","0.792","0.837","","","0.03","0.03","","","SE","30","30","","","","78.5","","133","133","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Insecta","","","Coleoptera","","","","","macrofauna","Coleoptera","Coleoptera","1","100","50.5","1.89742942276603","34.2438982065363","18.0706638146512"
"315","Williams_2014a","Williams_2014a_1","alpha diversity","richness","FALSE","Coleoptera","","","pitfall traps","","","precip_inc","undisturbed vs disturbed","6.5","6.8","","","0.2","0.1","","","SE","30","30","","","","78.5","","133","133","2557","","13.1","","","4.2","1.4","1","24","49","27","4.6","1","35.951883","-84.272722","temperate seasonal forest","deciduous","FALSE","36","1358","14.2","","","13.8999996185303","1350","","","","14.2","1358","","13.8999996185303","135","16","7929","1.38473237335424","Arthropoda","Insecta","","","Coleoptera","","","","","macrofauna","Coleoptera","Coleoptera","1","100","50.5","1.89742942276603","34.2438982065363","18.0706638146512"
"316","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","682.9268293","463.4146341","","","","","","","SE","","","","","","500","","30","15","122","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"317","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","June","Summer","drought","undisturbed vs disturbed","317.0731707","853.6585366","","","","268.29268289999999","","","SE","","","","","","500","","30","15","212","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"318","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","2121.95122","3341.463415","","","243.90243899999999","658.53658540000004","","","SE","","","","","","500","","30","15","365","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"319","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","July","Summer","drought","undisturbed vs disturbed","780.4878049","2121.95122","","","195.12195120000001","268.29268289999999","","","SE","","","","","","500","","30","15","487","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"320","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","2073.170732","3975.609756","","","439.02439020000003","243.90243899999999","","","SE","","","","","","500","","30","15","670","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"321","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","June","Summer","drought","undisturbed vs disturbed","1829.268293","2390.243902","","","292.68292680000002","195.12195120000001","","","SE","","","","","","500","","30","15","821","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"322","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Acari","","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","2536.585366","2560.97561","","","292.68292680000002","292.68292680000002","","","SE","","","TRUE","<0.001","","500","","30","15","1050","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","Acariformes","","","","","","mesofauna","Acari","Acari","0.25","0.75","0.5","0.0976920658145729","2.1339668268851","1.11582944634984"
"323","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed","26.66666667","31.33333333","","","3.6666666669999999","","","","SE","","","","","","2000","","30","15","122","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"324","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","June","Summer","drought","undisturbed vs disturbed","12","26","","","3","8.3333333330000006","","","SE","","","","","","2000","","30","15","212","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"325","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed","13.66666667","17.33333333","","","2.3333333330000001","3.3333333330000001","","","SE","","","","","","2000","","30","15","365","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"326","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","July","Summer","drought","undisturbed vs disturbed","15.33333333","16.66666667","","","","","","","SE","","","","","","2000","","30","15","487","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"327","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed","24.66666667","20.33333333","","","3","2","","","SE","","","","","","2000","","30","15","670","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"328","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","June","Summer","drought","undisturbed vs disturbed","27.33333333","35.33333333","","","3.6666666669999999","9","","","SE","","","","","","2000","","30","15","821","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"329","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Araneida","","predator","hand sorting","October","Autumn","drought","undisturbed vs disturbed","41","43.66666667","","","7","9.3333333330000006","","","SE","","","FALSE",">0.05","","2000","","30","15","1050","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","predator","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","Arachnida","","","Araneae","","","","","macrofauna","Araneae","Araneida","0.43","100","50.215","1.43545076799612","28.2925696375124","14.8640102027543"
"330","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","21.5625","22.265625","","","","","","","SE","","","","","","500","","30","15","122","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"331","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","June","Summer","drought","undisturbed vs disturbed","15.234375","13.125","","","","","","","SE","","","","","","500","","30","15","212","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"332","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","23.671875","25.78125","","","7.734375","10.546875","","","SE","","","","","","500","","30","15","365","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"333","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","July","Summer","drought","undisturbed vs disturbed","55.3125","27.1875","","","19.6875","","","","SE","","","","","","500","","30","15","487","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"334","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","29.296875","23.671875","","","8.4375","8.4375","","","SE","","","","","","500","","30","15","670","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"335","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","June","Summer","drought","undisturbed vs disturbed","87.65625","62.34375","","","21.09375","7.734375","","","SE","","","","","","500","","30","15","821","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"336","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","kempson heat extractor","October","Autumn","drought","undisturbed vs disturbed","60.9375","33.515625","","","14.0625","11.953125","","","SE","","","FALSE",">0.05","","500","","30","15","1050","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"337","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","hand sorting","October","Autumn","drought","undisturbed vs disturbed","12.98245614","12.63157895","","","","","","","SE","","","","","","2000","","30","15","122","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"338","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","hand sorting","June","Summer","drought","undisturbed vs disturbed","12.63157895","8.771929825","","","3.50877193","3.1578947369999999","","","SE","","","","","","2000","","30","15","212","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"339","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","hand sorting","October","Autumn","drought","undisturbed vs disturbed","4.210526316","5.263157895","","","","","","","SE","","","","","","2000","","30","15","365","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
"340","Wise_2019a","Wise_2019a_1","abundance","","FALSE","Arthropods","fungivore/detritivore","","hand sorting","July","Summer","drought","undisturbed vs disturbed","10.87719298","9.473684211","","","3.50877193","","","","SE","","","","","","2000","","30","15","487","","","","","3.9732","1.54","1","24","47","29","6.4","0.86","37.554104","-84.240733","temperate seasonal forest","mixed","FALSE","14","","","","","12.6999998092651","1217","","","","12.6999998092651","1217","fungivore/detritivore","12.6999998092651","121.7","14","8291","1.45960673995845","Arthropoda","","","","","","","","","","Arthropods","Arthropods","0.2","300","150.1","0.2","28.2925696375124","14.2462848187562"
