Site_ID,broad_outcome,detailed_outcome,is_subset,Highest_taxonomic_resolution,body_size,trophic_group,sampling_method,sampling_month,sampling_season,disturbance_type,comparison_type,disturbance_av,control_av,disturbance_av_before,control_av_before,av_type,unit,dist_var,control_var,dist_var_before,control_var_before,var_type,dist_n,control_n,description_data_extraction,significant,approx_p_val,exact_p_val,exact_z_val,sample_area,sampling_depth,dist_strength_during,annual_strength_dist,perc_during_dist,perc_annual_dist,time_after_dist_start,time_after_dist_end,TN,SOC,soil_moisture,soil_moisture_unit,soil_bulk_density ,function_info,log_tranformed,notes,,
Homet_2021a_2,abundance,NA,TRUE,Symphypleona,NA,NA,tullgren funnel,March,Spring,drought,undisturbed vs disturbed,0.016519824,0.071585903,NA,NA,mean,ind g-1 litter,0,0.033039648,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,0,0,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Symphypleona,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.044052863,0.110132159,NA,NA,mean,ind g-1 litter,0.011013216,0.071585903,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Symphypleona,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,1.398678414,1.696035242,NA,NA,mean,ind g-1 litter,0.308370044,0.534140969,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Symphypleona,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,0.225770925,0.143171806,NA,NA,mean,ind g-1 litter,0.099118943,0.071585903,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.7779,NA,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Neelipleona,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.009589041,0.002739726,NA,NA,mean,ind g-1 litter,0.009931507,0.001027397,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Neelipleona,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,0.00E+00,0.072260274,NA,NA,mean,ind g-1 litter,0,0.030821918,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Neelipleona,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,0.018493151,0.03630137,NA,NA,mean,ind g-1 litter,0.018150685,0.035958904,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.1707,NA,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Prostigmata,NA,NA,tullgren funnel,March,Spring,drought,undisturbed vs disturbed,0.099056604,0.099056604,NA,NA,mean,ind g-1 litter,0,0.08254717,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,0,0,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Prostigmata,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.478773585,0.462264151,NA,NA,mean,ind g-1 litter,0.08254717,0.132075472,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Prostigmata,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,2.955188679,4.077830189,NA,NA,mean,ind g-1 litter,0.544811321,0.841981132,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Prostigmata,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,3.66509434,4.094339623,NA,NA,mean,ind g-1 litter,0.610849057,0.676886792,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.5836,NA,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Mesostigmata,NA,NA,tullgren funnel,March,Spring,drought,undisturbed vs disturbed,0.336538462,0.649038462,NA,NA,mean,ind g-1 litter,0.096153846,0.192307692,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,0,0,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Mesostigmata,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.216346154,0.240384615,NA,NA,mean,ind g-1 litter,0,0.096153846,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Mesostigmata,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,2.043269231,2.1875,NA,NA,mean,ind g-1 litter,0.408653846,0.360576923,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Mesostigmata,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,2.980769231,3.942307692,NA,NA,mean,ind g-1 litter,1.225961538,1.370192308,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.9597,NA,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Pseudoscorpiones,NA,NA,tullgren funnel,March,Spring,drought,undisturbed vs disturbed,0.003694581,0.00862069,NA,NA,mean,ind g-1 litter,0,0.004926108,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,0,0,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Pseudoscorpiones,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.030788177,0.04679803,NA,NA,mean,ind g-1 litter,0.014778325,0.022167488,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Pseudoscorpiones,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,0.174876847,0.157635468,NA,NA,mean,ind g-1 litter,0.068965517,0.041871921,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Pseudoscorpiones,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,0.169950739,0.088669951,NA,NA,mean,ind g-1 litter,0.066502463,0.057881773,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.9584,NA,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Chilipoda,NA,NA,tullgren funnel,June,Summer,drought,undisturbed vs disturbed,0.006426735,0.003084833,NA,NA,mean,ind g-1 litter,0.003598972,0.001542416,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,92,92,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Chilipoda,NA,NA,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,0.056041131,0.027763496,NA,NA,mean,ind g-1 litter,0.022365039,0.019280206,,,SE,43,43,s fig s5.3,NA,NA,NA,NA,NA,NA,30,30,30,30,274,274,NA,NA,18.3,%,NA,TRUE,,,,
Homet_2021a_2,abundance,NA,TRUE,Chilipoda,NA,NA,tullgren funnel,September,Autumn,drought,undisturbed vs disturbed,0.032390746,0.048586118,NA,NA,mean,ind g-1 litter,0.022365039,0.02622108,,,SE,43,43,s fig s5.3,FALSE,>0.1,0.7207,,NA,NA,30,30,30,30,594,594,NA,NA,18.3,%,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,TRUE,Mesofauna,NA,detritivore,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,24.91803279,55.95628415,NA,NA,mean,ind g-1 DM,2.62295082,4.808743169,,,SE,72,72,p 806 fig 1,TRUE,<0.05,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Santonja_2017a_1,abundance,NA,TRUE,Mesofauna,NA,predator ,tullgren funnel,NA,NA,drought,undisturbed vs disturbed,12.25806452,19.35483871,NA,NA,mean,ind g-1 DM,1.075268817,1.720430108,,,SE,72,72,p 806 fig 1,TRUE,<0.05,NA,NA,NA,NA,34.25,34.25,34.25,34.25,730,NA,NA,NA,NA,NA,NA,TRUE,,,,
Aupic-Samain_2021a_1,abundance,NA,FALSE,Oribatida,NA,detritivore,tullgren funnel,December,Winter,drought,undisturbed vs disturbed,9.833333333,14.61111111,NA,NA,mean,nb of individuals,0.888888889,1.166666667,,,SE,90,90,p 8 fig 5,TRUE,<0.05 ,NA,NA,NA,NA,30,30,30,30,,NA,NA,NA,NA,NA,NA,FALSE,,"this measurement is an average of all aupic samain sites, include? Need a different Aupic Samain site name ",,
Homet_2021a_1,alpha diversity,shannon wiener,FALSE,Mesofauna,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.13,1.1,NA,NA,mean,NA,0.06,0.06,,,SE,21,92,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,alpha diversity,richness,FALSE,Mesofauna,NA,NA,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,2.447761194,3.164179104,NA,NA,mean,NA,0.417910448,0.417910448,,,SE,21,92,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Oribatida,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,1.063829787,1.063829787,NA,NA,mean,ind g-1 litter,0,4.255319149,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Psocoptera,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0.333774834,0.287417219,NA,NA,mean,ind g-1 litter,0.173509934,0.105960265,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Thysanoptera,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0.049019608,0.065359477,NA,NA,mean,ind g-1 litter,0.023965142,0.045751634,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Diplopoda,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0,0.017021277,NA,NA,mean,ind g-1 litter,0.00141844,0.012765957,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Prostigmata,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,0.145124717,0.163265306,NA,NA,mean,ind g-1 litter,0.054421769,0.090702948,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Pseudoscorpiones,NA,,tullgren funnel,October,Autumn,drought,undisturbed vs disturbed,-0.00729927,0.02189781,NA,NA,mean,ind g-1 litter,0,0.01459854,,,SE,21,92,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,92,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,alpha diversity,shannon wiener,FALSE,Mesofauna,NA,NA,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,1.58,1.53,NA,NA,mean,NA,0.03,0.03,,,SE,43,274,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,alpha diversity,richness,FALSE,Mesofauna,NA,NA,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,10.02985075,9.552238806,NA,NA,mean,NA,0.537313433,0.537313433,,,SE,43,274,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Oribatida,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,31.20567376,25.53191489,NA,NA,mean,ind g-1 litter,6.382978723,0,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Psocoptera,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.082119205,0.035761589,NA,NA,mean,ind g-1 litter,0.030463576,0.01986755,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Thysanoptera,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.1416122,0.139433551,NA,NA,mean,ind g-1 litter,0.055555556,0.041394336,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Diplopoda,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.119148936,0.072340426,NA,NA,mean,ind g-1 litter,0.04822695,0.032624113,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Entomobryomorpha,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,6.013513514,4.459459459,NA,NA,mean,ind g-1 litter,1.486486486,0.810810811,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Poduromorpha,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,3.47826087,4.869565217,NA,NA,mean,ind g-1 litter,1.043478261,1.217391304,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Symphypleona,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,1.506410256,0.945512821,NA,NA,mean,ind g-1 litter,0.395299145,0.245726496,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Neelipleona,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.20154185,0.003303965,NA,NA,mean,ind g-1 litter,0.122246696,0,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Prostigmata,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,3.555555556,3.083900227,NA,NA,mean,ind g-1 litter,0.671201814,0.489795918,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Mesostigmata,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,4.478672986,3.400473934,NA,NA,mean,ind g-1 litter,0.829383886,0.58056872,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Pseudoscorpiones,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.135036496,0.171532847,NA,NA,mean,ind g-1 litter,0.051094891,0.054744526,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Chilipoda,NA,,tullgren funnel,April,Spring,drought,undisturbed vs disturbed,0.040773067,0.03553616,NA,NA,mean,ind g-1 litter,0.02244389,0.025062344,,,SE,43,274,s fig s5.2,NA,NA,NA,NA,NA,NA,30,30,30,30,274,NA,NA,NA,18.6,%,NA,TRUE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Collembola,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,5.58,3.7,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,TRUE,<0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,C:N = 22.6,500ml a week,"says abundance, but might be relative abundance"
Chikoski_2006a_1,abundance,NA,FALSE,Acari,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,4.34,3.4,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,TRUE,<0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,NA or 0 depth?
Chikoski_2006a_1,abundance,NA,FALSE,Araneida,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,0.082,0.84,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,FALSE,>0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Coleoptera,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,0.83,0.81,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,FALSE,>0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Chilipoda,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,0.91,0.86,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,TRUE,<0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Hemiptera,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,0.82,0.83,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,FALSE,>0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Diptera,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,0.83,0.82,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,FALSE,>0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Chikoski_2006a_1,abundance,NA,FALSE,Diplura,NA,NA,visual observation,NA,NA,precip_inc,undisturbed vs disturbed,1.28,1.13,NA,NA,mean,,NA,NA,,,NA,12,12,p 206 table 1,TRUE,<0.05,NA,NA,199.5,0,0.5 L 200cm-2 week-1,"130,000 L m-2 y-1",36514.56583,36514.56583,152,NA,0.0152,NA,108,% fresh weight,NA,FALSE,,,,
Homet_2021a_1,alpha diversity,shannon wiener,FALSE,Mesofauna,NA,NA,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,1.59,1.58,NA,NA,mean,NA,0.02,0.01,,,SE,43,594,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,alpha diversity,richness,FALSE,Mesofauna,NA,NA,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,9.731343284,8.955223881,NA,NA,mean,NA,0.47761194,0.597014925,,,SE,43,594,s fig s5.1,NA,NA,NA,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Oribatida,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,31.91489362,23.04964539,NA,NA,mean,ind g-1 litter,6.028368794,3.191489362,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.9568,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Psocoptera,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.111258278,0.259602649,NA,NA,mean,ind g-1 litter,0.039735099,0.098013245,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.8872,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Thysanoptera,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.050108932,0.221132898,NA,NA,mean,ind g-1 litter,0.025054466,0.059912854,,,SE,43,594,s fig s5.2,TRUE,<0.1,0.0725,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Diplopoda,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.04964539,0.35177305,NA,NA,mean,ind g-1 litter,0.026950355,0.209929078,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.6524,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Entomobryomorpha,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,16.41891892,10.81081081,NA,NA,mean,ind g-1 litter,6.081081081,4.189189189,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.7291,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Poduromorpha,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,8.043478261,4.52173913,NA,NA,mean,ind g-1 litter,3.217391304,1.434782609,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.8572,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Symphypleona,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.30982906,0.357905983,NA,NA,mean,ind g-1 litter,0.128205128,0.15491453,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.5157,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Neelipleona,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.594713656,0.188325991,NA,NA,mean,ind g-1 litter,0.54845815,0.082599119,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.4572,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Prostigmata,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,4.462585034,2.503401361,NA,NA,mean,ind g-1 litter,1.306122449,0.507936508,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.5629,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Mesostigmata,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,19.6563981,9.454976303,NA,NA,mean,ind g-1 litter,5.722748815,1.990521327,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.564,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Pseudoscorpiones,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.693430657,0.551094891,NA,NA,mean,ind g-1 litter,0.248175182,0.131386861,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.8182,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Homet_2021a_1,abundance,NA,TRUE,Chilipoda,NA,,tullgren funnel,January,Winter,drought,undisturbed vs disturbed,0.062094763,0.055361596,NA,NA,mean,ind g-1 litter,0.036284289,0.038902743,,,SE,43,594,s fig s5.2,FALSE,>0.1,0.7201,NA,NA,NA,30,30,30,30,594,NA,NA,NA,18.6,%,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,October,Autumn,drought,undisturbed vs disturbed,228.125,110.9375,NA,NA,mean,individuals,79.6875,32.8125,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,122,NA,NA,NA,NA,NA,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,June,Summer,drought,undisturbed vs disturbed,509.375,298.4375,NA,NA,mean,individuals,281.25,103.125,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,212,NA,NA,NA,NA,NA,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,October,Autumn,drought,undisturbed vs disturbed,153.125,340.625,NA,NA,mean,individuals,28.125,37.5,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,365,NA,NA,NA,NA,NA,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,July,Summer,drought,undisturbed vs disturbed,87.5,485.9375,NA,NA,mean,individuals,51.5625,135.9375,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,487,NA,NA,NA,NA,NA,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,October,Autumn,drought,undisturbed vs disturbed,64.0625,110.9375,NA,NA,mean,individuals,0,0,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,670,NA,NA,NA,NA,NA,NA,TRUE,,,,
Wise_2019a_1,abundance,NA,FALSE,Collembola,NA,fungivore/detritivore,hand sorting,June,Summer,drought,undisturbed vs disturbed,176.5625,495.3125,NA,NA,mean,individuals,46.875,37.5,,,SE,NA,NA,p 1492 fig 2,NA,NA,NA,NA,2000,NA,30,15,30,15,821,NA,NA,NA,NA,NA,NA,TRUE,,,,
